,open,high,low,close,volume,turnover,bias_q20,liquidity_premium_z_300,position,close_diff,change_rate,executable_position,position_change,gross_strategy_returns,percentage_fees,strategy_returns,cum_returns,gross_point_pnl,point_fees,point_pnl,cum_point_pnl
2024-08-22 14:00:00,542.5081749,544.41308341,542.425140427,543.260369543,4069616.0,2266007772.8,0.11666666666666667,1.2584421443496911,1.0,0.7766165470000033,0.0014315941126548104,1.0,0.0,0.0014315941126548104,0.0,0.0014315941126548104,4.028639135261499,0.7766165470000033,0.0,0.7766165470000033,460.32530803746903
2024-08-22 15:00:00,543.250600781,544.295858271,542.146730721,543.358057158,16526275.0,9204739221.789,0.1,1.4777438341583335,1.0,0.09768761499992706,0.00017981730396066098,1.0,0.0,0.00017981730396066098,0.0,0.00017981730396066098,4.029363554289432,0.09768761499992706,0.0,0.09768761499992706,460.42299565246896
2024-08-23 09:00:00,546.591517245,546.845505046,545.907703933,546.591517245,3556465.0,1989481643.521,0.15,1.487314311300215,1.0,3.233460087000026,0.005950882745555441,1.0,0.0,0.005950882745555441,0.0,0.005950882745555441,4.053341824340223,3.233460087000026,0.0,3.233460087000026,463.656455739469
2024-08-23 10:00:00,546.56221096,550.069196371,545.438803377,547.602584069,12238036.0,6865818333.501,0.18333333333333332,1.5050938277630672,1.0,1.0110668240000678,0.0018497667675052565,1.0,0.0,0.0018497667675052565,0.0,0.0018497667675052565,4.060839561344227,1.0110668240000678,0.0,1.0110668240000678,464.66752256346905
2024-08-23 11:00:00,547.60746845,549.492839437,546.581748483,547.275330556,4897262.0,2748087574.277,0.11666666666666667,1.3361779757651846,1.0,-0.3272535130000733,-0.0005976113380773418,1.0,0.0,-0.0005976113380773418,0.0,-0.0005976113380773418,4.058412757580254,-0.3272535130000733,0.0,-0.3272535130000733,464.340269050469
2024-08-23 12:00:00,547.265561794,547.441399503,544.403314649,546.435217059,5150423.0,2877898269.951,0.06666666666666667,1.0902025289309842,1.0,-0.8401134969999475,-0.0015350838053423965,1.0,0.0,-0.0015350838053423965,0.0,-0.0015350838053423965,4.052182753880698,-0.8401134969999475,0.0,-0.8401134969999475,463.500155553469
2024-08-23 13:00:00,546.454754583,548.027525199,546.034697834,547.519451908,2802759.0,1569761607.134,0.08333333333333333,1.0075189585551976,1.0,1.0842348489999267,0.0019841965070177547,1.0,0.0,0.0019841965070177547,0.0,0.0019841965070177547,4.060223080746745,1.0842348489999267,0.0,1.0842348489999267,464.58439040246896
2024-08-23 14:00:00,547.524433977,548.213131669,547.246024271,547.654358506,3276194.0,1837176401.402,0.08333333333333333,1.016690256741186,1.0,0.13490659800004323,0.00024639599110121146,1.0,0.0,0.00024639599110121146,0.0,0.00024639599110121146,4.061223503436818,0.13490659800004323,0.0,0.13490659800004323,464.719297000469
2024-08-23 15:00:00,547.636774735,549.668677146,547.20919604,549.131395258,12186818.0,6839491228.382,0.16666666666666666,1.022312684203387,1.0,1.4770367520000036,0.0026970236410230886,1.0,0.0,0.0026970236410230886,0.0,0.0026970236410230886,4.072176719237065,1.4770367520000036,0.0,1.4770367520000036,466.196333752469
2024-08-26 09:00:00,550.157115225,550.870234821,549.668677146,549.898633793,4549833.0,2562793021.4639997,0.18333333333333332,1.0432899696029836,1.0,0.7672385350000468,0.0013971857038688196,1.0,0.0,0.0013971857038688196,0.0,0.0013971857038688196,4.077866306332811,0.7672385350000468,0.0,0.7672385350000468,466.96357228746905
2024-08-26 10:00:00,549.903127424,550.147444151,547.206949225,548.164287861,5343705.0,3001177965.737,0.06666666666666667,1.015590070401878,1.0,-1.7343459319999965,-0.0031539375176059536,1.0,0.0,-0.0031539375176059536,0.0,-0.0031539375176059536,4.065004970797487,-1.7343459319999965,0.0,-1.7343459319999965,465.22922635546905
2024-08-26 11:00:00,548.125212814,548.349894331,546.835736285,546.913886377,2966586.0,1663372410.843,0.016666666666666666,0.9405267133869022,1.0,-1.2504014840000082,-0.002281070678425978,1.0,0.0,-0.002281070678425978,0.0,-0.002281070678425978,4.055732407150945,-1.2504014840000082,0.0,-1.2504014840000082,463.97882487146904
2024-08-26 12:00:00,546.9334239,548.672263463,546.777123715,548.476888232,2774052.0,1555593551.338,0.08333333333333333,0.49214224544145574,1.0,1.563001854999925,0.002857857322573931,1.0,0.0,0.002857857322573931,0.0,0.002857857322573931,4.067323111709122,1.563001854999925,0.0,1.563001854999925,465.54182672646897
2024-08-26 13:00:00,548.476888232,548.721107271,546.269148112,546.659898576,2707888.0,1518098300.647,0.016666666666666666,0.38183342872641285,1.0,-1.8169896559999188,-0.0033127916508148836,1.0,0.0,-0.0033127916508148836,0.0,-0.0033127916508148836,4.053848917663486,-1.8169896559999188,0.0,-1.8169896559999188,463.72483707046905
2024-08-26 14:00:00,546.650129814,547.939606344,546.122616688,547.763768636,3291604.0,1843580139.096,0.03333333333333333,0.36240316213188384,1.0,1.103870059999963,0.0020192995002477065,1.0,0.0,0.0020192995002477065,0.0,0.0020192995002477065,4.062034852757003,1.103870059999963,0.0,1.103870059999963,464.828707130469
2024-08-26 15:00:00,547.773537397,547.920068821,546.904117616,547.822381205,10541061.0,5910894216.193,0.03333333333333333,0.7098563091741606,1.0,0.05861256900004719,0.00010700336962043977,1.0,0.0,0.00010700336962043977,0.0,0.00010700336962043977,4.062469504173764,0.05861256900004719,0.0,0.05861256900004719,464.88731969946906
2024-08-27 09:00:00,546.552442198,547.265561794,545.409497092,546.9334239,3745001.0,2095202470.723,0.016666666666666666,0.7045230239427902,1.0,-0.8889573050000763,-0.0016227108192343742,1.0,0.0,-0.0016227108192343742,0.0,-0.0016227108192343742,4.0558772909565315,-0.8889573050000763,0.0,-0.8889573050000763,463.998362394469
2024-08-27 10:00:00,546.952961424,548.574575848,546.640361053,548.486754681,4420625.0,2478788420.392,0.06666666666666667,0.7546330183694717,1.0,1.5533307809999997,0.0028400728738129377,1.0,0.0,0.0028400728738129377,0.0,0.0028400728738129377,4.067396278030091,1.5533307809999997,0.0,1.5533307809999997,465.551693175469
2024-08-27 11:00:00,548.496425755,549.053245165,546.866019445,547.627005973,3884198.0,2179046878.25,0.03333333333333333,0.7310616177725779,1.0,-0.8597487079999837,-0.001567492196780651,1.0,0.0,-0.001567492196780651,0.0,-0.001567492196780651,4.061020666103064,-0.8597487079999837,0.0,-0.8597487079999837,464.691944467469
2024-08-27 12:00:00,547.636774735,548.213131669,546.904117616,548.007987675,4022926.0,2256419301.071,0.05,0.49403953296470365,1.0,0.3809817019999855,0.000695695606397484,1.0,0.0,0.000695695606397484,0.0,0.000695695606397484,4.063845900337961,0.3809817019999855,0.0,0.3809817019999855,465.072926169469
2024-08-27 13:00:00,547.99099003,549.033707642,547.714924828,548.906713742,1934696.0,1086422004.704,0.08333333333333333,0.23876742474040022,1.0,0.8987260669999841,0.0016399871666341603,1.0,0.0,0.0016399871666341603,0.0,0.0016399871666341603,4.070510555461694,0.8987260669999841,0.0,0.8987260669999841,465.97165223646897
2024-08-27 14:00:00,548.916482503,549.063013927,548.379200616,548.58922899,2204174.0,1238051244.169,0.06666666666666667,0.2420555633694929,1.0,-0.31748475199992754,-0.0005783947327507866,1.0,0.0,-0.0005783947327507866,0.0,-0.0005783947327507866,4.068156193596809,-0.31748475199992754,0.0,-0.31748475199992754,465.65416748446904
2024-08-27 15:00:00,548.603882132,548.857869934,548.154519099,548.574575848,8751915.0,4913626162.741,0.06666666666666667,0.7194636981350514,1.0,-0.014653142000042862,-2.671059004755172e-05,1.0,0.0,-2.671059004755172e-05,0.0,-2.671059004755172e-05,4.068047530744472,-0.014653142000042862,0.0,-0.014653142000042862,465.639514342469
2024-08-28 09:00:00,548.232669192,548.662494702,547.627005973,548.144750338,1983320.0,1112871106.395,0.016666666666666666,0.6199255453952509,1.0,-0.4298255100000006,-0.0007835315906421503,1.0,0.0,-0.0007835315906421503,0.0,-0.0007835315906421503,4.0648600869919,-0.4298255100000006,0.0,-0.4298255100000006,465.209688832469
2024-08-28 10:00:00,548.115444053,548.330356808,546.513367152,546.825967523,2955413.0,1656934951.011,0.016666666666666666,0.520329837234078,1.0,-1.3187828149999632,-0.0024059024813916086,1.0,0.0,-0.0024059024813916086,0.0,-0.0024059024813916086,4.055080430022096,-1.3187828149999632,0.0,-1.3187828149999632,463.89090601746904
2024-08-28 11:00:00,546.845505046,546.855273808,544.803833874,545.51695347,5537467.0,3093771444.255,0.016666666666666666,-0.13072182727822693,1.0,-1.3090140530000554,-0.002393840327169494,1.0,0.0,-0.002393840327169494,0.0,-0.002393840327169494,4.0453732149587935,-1.3090140530000554,0.0,-1.3090140530000554,462.581891964469
2024-08-28 12:00:00,545.507184708,545.751403748,544.015006375,545.683999293,2556201.0,1426244001.265,0.03333333333333333,-1.2039852794595323,1.0,0.16704582300008042,0.0003062156399311622,1.0,0.0,0.0003062156399311622,0.0,0.0003062156399311622,4.0466119715065725,0.16704582300008042,0.0,0.16704582300008042,462.74893778746906
2024-08-28 13:00:00,545.673253655,545.94677898,542.596093754,542.610746897,2910791.0,1622585120.327,0.016666666666666666,-1.406720591386505,1.0,-3.0732523960000435,-0.0056319269027163,1.0,0.0,-0.0056319269027163,0.0,-0.0056319269027163,4.02382174867939,-3.0732523960000435,0.0,-3.0732523960000435,459.675685391469
2024-08-28 14:00:00,542.615631278,544.803833874,542.205343291,544.764758827,4208315.0,2340175349.939,0.03333333333333333,-1.5080122482002978,1.0,2.154011930000024,0.00396971851795791,1.0,0.0,0.00396971851795791,0.0,0.00396971851795791,4.0397951883880845,2.154011930000024,0.0,2.154011930000024,461.82969732146904
2024-08-28 15:00:00,544.754990066,546.425448298,544.266551986,545.389959569,13081671.0,7309886901.674,0.05,-1.4459394022281067,1.0,0.6252007419999472,0.0011476526920466412,1.0,0.0,0.0011476526920466412,0.0,0.0011476526920466412,4.0444314702113555,0.6252007419999472,0.0,0.6252007419999472,462.454898063469
2024-08-29 09:00:00,547.353480649,548.301050523,546.435217059,547.861456251,4660578.0,2611221239.576,0.11666666666666667,-1.4801676445229484,1.0,2.4714966820000654,0.004531613827202019,1.0,0.0,0.004531613827202019,0.0,0.004531613827202019,4.062759271784937,2.4714966820000654,0.0,2.4714966820000654,464.92639474546905
2024-08-29 10:00:00,547.920068821,549.785902285,547.148336655,549.190007828,4999828.0,2808139576.86,0.15,-1.8224970031853822,1.0,1.3285515769999847,0.0024249772672295666,1.0,0.0,0.0024249772672295666,0.0,0.0024249772672295666,4.0726113706612415,1.3285515769999847,0.0,1.3285515769999847,466.25494632246904
2024-08-29 11:00:00,549.229082874,550.166883987,548.486656993,549.424458106,2811602.0,1580894094.219,0.18333333333333332,-2.1330600716287296,1.0,0.23445027799994023,0.0004269019367761917,1.0,0.0,0.0004269019367761917,0.0,0.0004269019367761917,4.074349976343114,0.23445027799994023,0.0,0.23445027799994023,466.489396600469
2024-08-29 12:00:00,549.434226867,550.645553305,549.365845536,550.12780894,2772836.0,1561538155.117,0.2833333333333333,-2.5630411741845727,1.0,0.703350834000048,0.001280159307841311,1.0,0.0,0.001280159307841311,0.0,0.001280159307841311,4.079565793388732,0.703350834000048,0.0,0.703350834000048,467.192747434469
2024-08-29 13:00:00,550.12780894,550.137577702,548.965326311,549.688214669,2460669.0,1383603221.849,0.18333333333333332,-2.5220862981092447,1.0,-0.4395942710000327,-0.000799076621570971,1.0,0.0,-0.000799076621570971,0.0,-0.000799076621570971,4.0763059077370745,-0.4395942710000327,0.0,-0.4395942710000327,466.753153163469
2024-08-29 14:00:00,549.707752192,549.873821139,544.295858271,545.619525467,6287341.0,3517769057.287,0.05,-2.437637132141844,1.0,-4.068689201999973,-0.007401812688398235,1.0,0.0,-0.007401812688398235,0.0,-0.007401812688398235,4.046133854947393,-4.068689201999973,0.0,-4.068689201999973,462.684463961469
2024-08-29 15:00:00,545.595103563,547.001805232,544.637764927,545.438803377,9583281.0,5352036153.578,0.03333333333333333,-2.318851854958381,1.0,-0.1807220900000175,-0.00033122364865023624,1.0,0.0,-0.00033122364865023624,0.0,-0.00033122364865023624,4.04479367972903,-0.1807220900000175,0.0,-0.1807220900000175,462.503741871469
2024-08-30 09:00:00,547.802843682,548.935531588,547.451168265,548.779719841,3668693.0,2058639700.731,0.16666666666666666,-2.196930654589253,1.0,3.3409164639999744,0.00612519029323777,1.0,0.0,0.00612519029323777,0.0,0.00612519029323777,4.069568810714255,3.3409164639999744,0.0,3.3409164639999744,465.844658335469
2024-08-30 10:00:00,548.779719841,549.248620397,547.011573993,547.211931293,4318367.0,2424604405.417,0.13333333333333333,-2.261146756699997,1.0,-1.5677885479999532,-0.0028568631298077074,1.0,0.0,-0.0028568631298077074,0.0,-0.0028568631298077074,4.05794260962471,-1.5677885479999532,0.0,-1.5677885479999532,464.276869787469
2024-08-30 11:00:00,547.246024271,547.539087119,545.204353099,546.13238545,4431099.0,2478105051.865,0.08333333333333333,-2.3033232635970684,1.0,-1.0795458430000053,-0.001972811229552618,1.0,0.0,-0.001972811229552618,0.0,-0.001972811229552618,4.049937054875563,-1.0795458430000053,0.0,-1.0795458430000053,463.197323944469
2024-08-30 12:00:00,546.13238545,546.728279907,544.256783225,546.171460496,3902908.0,2179565187.873,0.1,-2.8463211301903644,1.0,0.03907504599999356,7.154867032421741e-05,1.0,0.0,7.154867032421741e-05,0.0,7.154867032421741e-05,4.050226822486736,0.03907504599999356,0.0,0.03907504599999356,463.236398990469
2024-08-30 13:00:00,546.151922973,546.894348854,545.653716132,545.980969645,2251270.0,1258859812.159,0.08333333333333333,-2.710621016461626,1.0,-0.1904908510000496,-0.00034877481666117927,1.0,0.0,-0.00034877481666117927,0.0,-0.00034877481666117927,4.048814205369287,-0.1904908510000496,0.0,-0.1904908510000496,463.04590813946896
2024-08-30 14:00:00,545.985854026,547.968424191,545.683022417,547.661196639,5900996.0,3303592689.233,0.2,-2.517244765429213,1.0,1.6802269940000087,0.0030774460785556457,1.0,0.0,0.0030774460785556457,0.0,0.0030774460785556457,4.061274212768401,1.6802269940000087,0.0,1.6802269940000087,464.726135133469
2024-08-30 15:00:00,547.661196639,551.153528907,547.202064844,550.645553305,21736216.0,12219490506.123001,0.45,-2.0845964875416394,1.0,2.9843566660000533,0.005449275362788386,1.0,0.0,0.005449275362788386,0.0,0.005449275362788386,4.083405214277568,2.9843566660000533,0.0,2.9843566660000533,467.710491799469
2024-09-03 09:00:00,547.509780834,547.841918728,545.233659384,546.161691735,4998449.0,2797012842.929,0.1,-1.9966565325720504,1.0,-4.483861570000045,-0.008142917967988161,1.0,0.0,-0.008142917967988161,0.0,-0.008142917967988161,4.05015438058765,-4.483861570000045,0.0,-4.483861570000045,463.226630229469
2024-09-03 10:00:00,546.142154212,546.210535543,542.26395586,542.596093754,10026686.0,5594082163.484,0.016666666666666666,-1.8060815844979843,1.0,-3.5655979809999963,-0.006528465901138425,1.0,0.0,-0.006528465901138425,0.0,-0.006528465901138425,4.0237130858196375,-3.5655979809999963,0.0,-3.5655979809999963,459.661032248469
2024-09-03 11:00:00,542.596093754,544.110251801,542.312799668,542.820775271,5038844.0,2802451687.551,0.03333333333333333,-1.7254742922372703,1.0,0.2246815170000218,0.0004140861307082577,1.0,0.0,0.0004140861307082577,0.0,0.0004140861307082577,4.025379249602425,0.2246815170000218,0.0,0.2246815170000218,459.885713765469
2024-09-03 12:00:00,542.830544033,543.631582483,541.926933586,542.195574529,3294105.0,1829942457.145,0.016666666666666666,-2.1299200354734036,1.0,-0.6252007419999472,-0.0011517627373193173,1.0,0.0,-0.0011517627373193173,0.0,-0.0011517627373193173,4.020742967779155,-0.6252007419999472,0.0,-0.6252007419999472,459.26051302346906
2024-09-03 13:00:00,542.195574529,543.016150503,541.541067503,541.638755119,4235756.0,2354519023.653,0.016666666666666666,-2.0212241693396558,1.0,-0.5568194100000028,-0.0010269715138927493,1.0,0.0,-0.0010269715138927493,0.0,-0.0010269715138927493,4.016613779286561,-0.5568194100000028,0.0,-0.5568194100000028,458.70369361346906
2024-09-03 14:00:00,541.653408261,541.668061403,539.694771562,539.890146794,6441017.0,3574508563.103,0.016666666666666666,-1.7674754892167306,1.0,-1.7486083250000775,-0.003228366339140365,1.0,0.0,-0.003228366339140365,0.0,-0.003228366339140365,4.003646678564185,-1.7486083250000775,0.0,-1.7486083250000775,456.955085288469
2024-09-03 15:00:00,539.880378032,540.368816112,536.803218132,539.31378986,18407413.0,10172280751.601,0.016666666666666666,-1.5739865944553504,1.0,-0.5763569339999322,-0.0010675448281886046,1.0,0.0,-0.0010675448281886046,0.0,-0.0010675448281886046,3.9993726062585893,-0.5763569339999322,0.0,-0.5763569339999322,456.37872835446905
2024-09-04 09:00:00,537.477262681,539.777806036,537.311193734,539.518933854,4224543.0,2329581124.526,0.03333333333333333,-1.4851151467794759,1.0,0.2051439939999682,0.00038037965625403736,1.0,0.0,0.00038037965625403736,0.0,0.00038037965625403736,4.00089388623579,0.2051439939999682,0.0,0.2051439939999682,456.583872348469
2024-09-04 10:00:00,539.518933854,541.051652547,537.306309353,540.974479331,9035176.0,4989375586.177,0.06666666666666667,-1.4650282625183515,1.0,1.455545476999987,0.002697858009546472,1.0,0.0,0.002697858009546472,0.0,0.002697858009546472,4.011687729852117,1.455545476999987,0.0,1.455545476999987,458.039417825469
2024-09-04 11:00:00,540.974479331,541.609448834,538.590901503,539.206333483,5236171.0,2894757724.729,0.03333333333333333,-1.438748224602908,1.0,-1.7681458480000174,-0.0032684459536549415,1.0,0.0,-0.0032684459536549415,0.0,-0.0032684459536549415,3.9985757453241546,-1.7681458480000174,0.0,-1.7681458480000174,456.271271977469
2024-09-04 12:00:00,539.211217864,540.300434781,538.32714494,539.548240138,3467923.0,1914136982.058,0.08333333333333333,-1.6069646086946794,1.0,0.3419066550000025,0.0006340924313545937,1.0,0.0,0.0006340924313545937,0.0,0.0006340924313545937,4.001111211940462,0.3419066550000025,0.0,0.3419066550000025,456.613178632469
2024-09-04 13:00:00,539.538471377,539.606852708,537.947237801,538.239226085,2893831.0,1595621161.294,0.016666666666666666,-1.544352681929575,1.0,-1.3090140529999417,-0.002426129779730446,1.0,0.0,-0.002426129779730446,0.0,-0.002426129779730446,3.9914039968771604,-1.3090140529999417,0.0,-1.3090140529999417,455.30416457946905
2024-09-04 14:00:00,538.229457324,538.981651966,537.330731257,537.40888135,3744221.0,2062414596.693,0.016666666666666666,-1.5194119166815638,1.0,-0.8303447350000397,-0.0015427057240694486,1.0,0.0,-0.0015427057240694486,0.0,-0.0015427057240694486,3.9852464350841044,-0.8303447350000397,0.0,-0.8303447350000397,454.473819844469
2024-09-04 15:00:00,537.40888135,539.196564721,536.754374324,538.209919801,12982709.0,7152084304.906,0.05,-1.2941222406982422,1.0,0.801038450999954,0.001490556778644514,1.0,0.0,0.001490556778644514,0.0,0.001490556778644514,3.9911866711724877,0.801038450999954,0.0,0.801038450999954,455.27485829546896
2024-09-05 09:00:00,538.151307231,539.49939633,537.916856953,539.274714814,4339172.0,2392883803.574,0.15,-1.1651413435783982,1.0,1.0647950130000936,0.001978400943248637,1.0,0.0,0.001978400943248637,0.0,0.001978400943248637,3.999082838647417,1.0647950130000936,0.0,1.0647950130000936,456.33965330846905
2024-09-05 10:00:00,539.255177291,540.993528416,537.711712959,537.975469522,5717891.0,3158063367.671,0.05,-1.1508112958923362,1.0,-1.2992452920000233,-0.002409245707817309,1.0,0.0,-0.002409245707817309,0.0,-0.002409245707817309,3.9894480654831996,-1.2992452920000233,0.0,-1.2992452920000233,455.04040801646903
2024-09-05 11:00:00,537.949093866,538.02431333,534.70293439,534.956922191,5629329.0,3089127975.482,0.016666666666666666,-1.0933397374580398,1.0,-3.018547331000036,-0.0056109386059591815,1.0,0.0,-0.0056109386059591815,0.0,-0.0056109386059591815,3.967063517316111,-3.018547331000036,0.0,-3.018547331000036,452.021860685469
2024-09-05 12:00:00,534.927615906,536.598074138,534.448946588,536.314780052,4173975.0,2288997226.202,0.03333333333333333,-1.2626398448740583,1.0,1.3578578609999568,0.0025382564551901243,1.0,0.0,0.0025382564551901243,0.0,0.0025382564551901243,3.9771329418970875,1.3578578609999568,0.0,1.3578578609999568,453.37971854646895
2024-09-05 13:00:00,536.295242529,537.877781906,535.064378569,537.789863052,3031526.0,1664989754.154,0.13333333333333333,-1.3195306939777045,1.0,1.4750830000000406,0.002750405274784651,1.0,0.0,0.002750405274784651,0.0,0.002750405274784651,3.9880716693190013,1.4750830000000406,0.0,1.4750830000000406,454.854801546469
2024-09-05 14:00:00,537.780094291,538.434601317,537.135356026,537.506568966,3468481.0,1909383536.762,0.11666666666666667,-1.284630356484924,1.0,-0.2832940859999553,-0.0005267746855477373,1.0,0.0,-0.0005267746855477373,0.0,-0.0005267746855477373,3.985970854119454,-0.2832940859999553,0.0,-0.2832940859999553,454.57150746046904
2024-09-05 15:00:00,537.487031443,537.574950297,535.367210178,536.900905747,10852604.0,5958713382.225,0.06666666666666667,-1.0954993701426052,1.0,-0.6056632190000073,-0.0011268015201472137,1.0,0.0,-0.0011268015201472137,0.0,-0.0011268015201472137,3.9814794561017695,-0.6056632190000073,0.0,-0.6056632190000073,453.96584424146903
2024-09-06 09:00:00,537.22327488,538.844889304,535.601660456,535.621197979,5634800.0,3098767142.968,0.03333333333333333,-1.0502798559899975,1.0,-1.2797077679999802,-0.002383508305353832,1.0,0.0,-0.002383508305353832,0.0,-0.002383508305353832,3.971989566750555,-1.2797077679999802,0.0,-1.2797077679999802,452.68613647346905
2024-09-06 10:00:00,535.621197979,535.650504264,529.037052668,529.608525221,10547810.0,5747791350.794,0.016666666666666666,-0.980944549825033,1.0,-6.012672758000008,-0.011225606418653666,1.0,0.0,-0.011225606418653666,0.0,-0.011225606418653666,3.9274015751752147,-6.012672758000008,0.0,-6.012672758000008,446.67346371546904
2024-09-06 11:00:00,529.593872078,532.890829115,527.767113661,528.216476694,10236847.0,5553898807.167,0.016666666666666666,-1.0128830733111793,1.0,-1.3920485270000427,-0.0026284481097036405,1.0,0.0,-0.0026284481097036405,0.0,-0.0026284481097036405,3.9170786039288985,-1.3920485270000427,0.0,-1.3920485270000427,445.281415188469
2024-09-06 12:00:00,528.221361075,528.665839727,527.180987965,527.591275952,4425573.0,2391493754.929,0.016666666666666666,-1.1368374954273224,1.0,-0.6252007419999472,-0.0011836070429172008,1.0,0.0,-0.0011836070429172008,0.0,-0.0011836070429172008,3.912442322105628,-0.6252007419999472,0.0,-0.6252007419999472,444.65621444646905
2024-09-06 13:00:00,527.561969667,529.466878178,527.405669482,528.118789078,4201939.0,2272417949.862,0.05,-1.1952523572731866,1.0,0.5275131259999171,0.0009998518740630402,1.0,0.0,0.0009998518740630402,0.0,0.0009998518740630402,3.9163541848935486,0.5275131259999171,0.0,0.5275131259999171,445.18372757246897
2024-09-06 14:00:00,528.138326601,528.343470595,526.96607521,527.962488893,4839920.0,2614842103.936,0.06666666666666667,-1.124189825246622,1.0,-0.15630018499996368,-0.0002959564935623993,1.0,0.0,-0.0002959564935623993,0.0,-0.0002959564935623993,3.915195114441439,-0.15630018499996368,0.0,-0.15630018499996368,445.027427387469
2024-09-06 15:00:00,527.952720131,529.349653038,527.190756727,527.864801277,19232864.0,10405792818.128,0.08333333333333333,-0.8616146817311194,1.0,-0.09768761600003018,-0.00018502756929728026,1.0,0.0,-0.00018502756929728026,0.0,-0.00018502756929728026,3.9144706954060897,-0.09768761600003018,0.0,-0.09768761600003018,444.929739771469
2024-09-09 09:00:00,532.055599999,532.876175972,531.479243065,532.807794641,4731194.0,2577514302.024,0.13333333333333333,-0.7459386414245299,1.0,4.942993364000017,0.009364127617605966,1.0,0.0,0.009364127617605966,0.0,0.009364127617605966,3.951126298553251,4.942993364000017,0.0,4.942993364000017,449.872733135469
2024-09-09 10:00:00,532.807794641,533.755364516,530.89311737,531.059186317,5632269.0,3067637049.402,0.11666666666666667,-0.6764833896017705,1.0,-1.7486083239999743,-0.0032818745175794417,1.0,0.0,-0.0032818745175794417,0.0,-0.0032818745175794417,3.938159197838291,-1.7486083239999743,0.0,-1.7486083239999743,448.124124811469
2024-09-09 11:00:00,531.049417555,533.364614052,530.131153966,533.268782501,3769125.0,2049410351.84,0.2,-0.694690885383079,1.0,2.20959618400002,0.004160734322899096,1.0,0.0,0.004160734322899096,0.0,0.004160734322899096,3.9545448319817775,2.20959618400002,0.0,2.20959618400002,450.33372099546904
2024-09-09 12:00:00,533.257157674,535.015534761,533.139932535,534.917944832,3855790.0,2103503633.66,0.4,-1.0129663119970986,1.0,1.6491623309999568,0.003092553671087739,1.0,0.0,0.003092553671087739,0.0,0.003092553671087739,3.9667744741194038,1.6491623309999568,0.0,1.6491623309999568,451.982883326469
2024-09-09 13:00:00,534.917847145,535.044841045,533.130163774,533.364614052,3275130.0,1789743635.92,0.23333333333333334,-0.9641423337650915,1.0,-1.5533307800000102,-0.0029038673968730944,1.0,0.0,-0.0029038673968730944,0.0,-0.0029038673968730944,3.95525548705326,-1.5533307800000102,0.0,-1.5533307800000102,450.429552546469
2024-09-09 14:00:00,533.349277096,533.452532906,531.596468204,532.465887986,4202011.0,2290177741.564,0.2,-0.9925437863024791,1.0,-0.8987260659999947,-0.0016850125454936915,1.0,0.0,-0.0016850125454936915,0.0,-0.0016850125454936915,3.9485908319369427,-0.8987260659999947,0.0,-0.8987260659999947,449.530826480469
2024-09-09 15:00:00,532.465887986,533.872589655,531.869993529,533.774902039,11056817.0,6031468313.245,0.38333333333333336,-0.6813804870316552,1.0,1.3090140530000554,0.0024583998384408723,1.0,0.0,0.0024583998384408723,0.0,0.0024583998384408723,3.9582980470002456,1.3090140530000554,0.0,1.3090140530000554,450.83984053346904
2024-09-10 09:00:00,535.679810549,535.972873396,534.966690953,535.298828847,3626354.0,1987992538.166,0.5166666666666667,-0.6219453788110837,1.0,1.523926807999942,0.0028549989933557285,1.0,0.0,0.0028549989933557285,0.0,0.0028549989933557285,3.969598983939833,1.523926807999942,0.0,1.523926807999942,452.363767341469
2024-09-10 10:00:00,535.298828847,535.435591509,532.934104729,533.7846708,5002230.0,2734545896.917,0.4666666666666667,-0.5703805562048737,1.0,-1.5141580470000235,-0.0028286220058829636,1.0,0.0,-0.0028286220058829636,0.0,-0.0028286220058829636,3.9583704888993303,-1.5141580470000235,0.0,-1.5141580470000235,450.84960929446896
2024-09-10 11:00:00,533.765230965,535.064378569,531.869993529,531.987218668,3664394.0,2002461160.533,0.25,-0.7119333765897206,1.0,-1.7974521319999894,-0.0033673730819322456,1.0,0.0,-0.0033673730819322456,0.0,-0.0033673730819322456,3.945041178666696,-1.7974521319999894,0.0,-1.7974521319999894,449.052157162469
2024-09-10 12:00:00,531.909068575,533.198545105,530.814967277,532.866407211,4469943.0,2433637384.992,0.4166666666666667,-1.373723283340597,1.0,0.8791885430000548,0.0016526497482427516,1.0,0.0,0.0016526497482427516,0.0,0.0016526497482427516,3.9515609499774267,0.8791885430000548,0.0,0.8791885430000548,449.931345705469
2024-09-10 13:00:00,532.865137272,534.536767755,532.426812939,534.302415165,3673247.0,2007560907.076,0.5833333333333334,-1.3650746226899337,1.0,1.4360079539999333,0.0026948742397103764,1.0,0.0,0.0026948742397103764,0.0,0.0026948742397103764,3.9622099097881662,1.4360079539999333,0.0,1.4360079539999333,451.36735365946896
2024-09-10 14:00:00,534.312183926,535.679810549,534.263340118,535.474764243,4194819.0,2297986231.217,0.6666666666666666,-1.240091377268671,1.0,1.1723490780000247,0.002194167656228929,1.0,0.0,0.002194167656228929,0.0,0.002194167656228929,3.970903662619413,1.1723490780000247,0.0,1.1723490780000247,452.539702737469
